sessionId,sampleUnixMs,elapsedMs,frame,leftValid,leftConfidence,leftOriginX,leftOriginY,leftOriginZ,leftForwardX,leftForwardY,leftForwardZ,rightValid,rightConfidence,rightOriginX,rightOriginY,rightOriginZ,rightForwardX,rightForwardY,rightForwardZ,centerEyeX,centerEyeY,centerEyeZ,centerForwardX,centerForwardY,centerForwardZ
"meditation_experiment_20260516_002946_263",1778884197740,11477,686,1,0.996094,41.15899,20.85402,39.69273,0.94296,0.23622,0.23458,1,0.996094,41.15649,20.85001,39.62558,0.929366,0.235518,0.284273,41.15774,20.85202,39.65916,0.967066,0.249408,-0.050791
"meditation_experiment_20260516_002946_263",1778884197852,11589,690,1,0.996094,41.16331,20.85269,39.69485,0.928045,0.258162,0.268488,1,0.996094,41.16171,20.84838,39.6277,0.912846,0.257015,0.317262,41.16251,20.85053,39.66128,0.969416,0.242338,-0.038798
"meditation_experiment_20260516_002946_263",1778884197963,11700,694,1,0.996094,41.1683,20.85198,39.69751,0.933108,0.242191,0.265807,1,0.996094,41.16759,20.84778,39.63033,0.917902,0.241447,0.314897,41.16794,20.84988,39.66393,0.969419,0.244084,-0.025515
"meditation_experiment_20260516_002946_263",1778884198074,11811,698,1,0.996094,41.17371,20.85098,39.69923,0.940141,0.232614,0.249049,1,0.996094,41.1734,20.84717,39.63203,0.925686,0.23201,0.298793,41.17356,20.84908,39.66563,0.969015,0.246313,-0.018422
"meditation_experiment_20260516_002946_263",1778884198186,11923,702,1,0.996094,41.17826,20.84994,39.69997,0.938542,0.236588,0.251326,1,0.996094,41.17816,20.84613,39.63276,0.923965,0.23593,0.301041,41.17821,20.84804,39.66637,0.96968,0.243904,-0.015245
"meditation_experiment_20260516_002946_263",1778884198297,12034,706,1,0.996094,41.18112,20.84926,39.69987,0.940624,0.231007,0.248722,1,0.996094,41.18138,20.84538,39.63266,0.926107,0.230593,0.298585,41.18125,20.84732,39.66626,0.970296,0.241707,-0.010229
"meditation_experiment_20260516_002946_263",1778884198409,12146,710,1,0.996094,41.1824,20.84927,39.69883,0.973182,0.163658,0.161657,1,0.996094,41.18287,20.84512,39.63165,0.9628,0.1653,0.21376,41.18263,20.84719,39.66524,0.970266,0.241905,-0.008178
"meditation_experiment_20260516_002946_263",1778884198520,12257,714,1,0.996094,41.18171,20.84924,39.69713,0.972495,0.17291,0.156063,1,0.996094,41.1822,20.84476,39.62996,0.962337,0.174756,0.208249,41.18195,20.847,39.66354,0.970936,0.239171,-0.008961
"meditation_experiment_20260516_002946_263",1778884198632,12369,718,1,0.996094,41.17909,20.84887,39.69549,0.962108,0.182117,0.202932,1,0.996094,41.17965,20.84423,39.62834,0.94961,0.183545,0.25407,41.17937,20.84655,39.66191,0.973003,0.230663,-0.007777
"meditation_experiment_20260516_002946_263",1778884198743,12480,722,1,0.996094,41.17477,20.84922,39.69404,0.958802,0.179604,0.220096,1,0.996094,41.17558,20.8442,39.62691,0.945419,0.181234,0.270808,41.17518,20.84671,39.66048,0.974757,0.223214,-0.004908
"meditation_experiment_20260516_002946_263",1778884198854,12591,726,1,0.996094,41.16921,20.85035,39.69265,0.95511,0.19824,0.220153,1,0.996094,41.17049,20.84469,39.62558,0.941576,0.200169,0.270863,41.16985,20.84752,39.65911,0.974116,0.226051,-0.000411
"meditation_experiment_20260516_002946_263",1778884198966,12703,730,1,0.996094,41.16417,20.85156,39.69133,0.954473,0.211882,0.209973,1,0.996094,41.16589,20.84521,39.62434,0.941266,0.214332,0.260923,41.16503,20.84839,39.65784,0.972476,0.232986,0.00279
"meditation_experiment_20260516_002946_263",1778884199077,12814,734,1,0.996094,41.16072,20.85257,39.69111,0.899418,0.215523,0.38026,1,0.996094,41.16302,20.84602,39.62415,0.878714,0.216215,0.425574,41.16187,20.84929,39.65763,0.971175,0.238152,0.010175
"meditation_experiment_20260516_002946_263",1778884199189,12926,738,1,0.996094,41.15903,20.85304,39.69142,0.885008,0.216679,0.412081,1,0.996094,41.16199,20.84668,39.62447,0.86303,0.216931,0.456202,41.16051,20.84986,39.65794,0.969467,0.244434,0.019626
"meditation_experiment_20260516_002946_263",1778884199300,13037,742,1,0.996094,41.15906,20.85328,39.69232,0.893359,0.21572,0.394175,1,0.996094,41.16281,20.84687,39.62542,0.871903,0.216362,0.439287,41.16093,20.85007,39.65887,0.968344,0.247745,0.030532
"meditation_experiment_20260516_002946_263",1778884199411,13148,746,1,0.996094,41.16046,20.85262,39.69344,0.904391,0.202217,0.375746,1,0.996094,41.16484,20.84627,39.62657,0.883573,0.203392,0.421819,41.16265,20.84945,39.66001,0.968337,0.24642,0.04001
"meditation_experiment_20260516_002946_263",1778884199523,13260,750,1,0.996094,41.16302,20.85151,39.69437,0.902655,0.198105,0.382057,1,0.996094,41.16763,20.84534,39.6275,0.881572,0.199205,0.427959,41.16533,20.84842,39.66093,0.969574,0.240736,0.044416
"meditation_experiment_20260516_002946_263",1778884199634,13371,754,1,0.996094,41.16595,20.85039,39.69498,0.973819,0.014698,0.226849,1,0.996094,41.17045,20.84428,39.6281,0.960361,0.019442,0.278082,41.1682,20.84734,39.66154,0.9715,0.232909,0.044055
"meditation_experiment_20260516_002946_263",1778884199746,13483,758,1,0.996094,41.16869,20.84947,39.69589,0.979044,0.000315,0.203649,1,0.996094,41.17308,20.84338,39.62899,0.96682,0.005187,0.255408,41.17089,20.84643,39.66244,0.973081,0.226373,0.043222
"meditation_experiment_20260516_002946_263",1778884199857,13594,762,1,0.996094,41.17047,20.84908,39.69673,0.992915,-0.067583,0.097739,1,0.996094,41.17488,20.84309,39.62983,0.986521,-0.062574,0.151197,41.17267,20.84609,39.66328,0.973386,0.224902,0.044034
"meditation_experiment_20260516_002946_263",1778884199969,13706,766,1,0.996094,41.1707,20.84907,39.69735,0.993179,-0.082612,0.082292,1,0.996094,41.17505,20.84315,39.63044,0.987673,-0.077686,0.135894,41.17288,20.84611,39.66389,0.973353,0.225177,0.043348
"meditation_experiment_20260516_002946_263",1778884200080,13817,770,1,0.996094,41.16953,20.84931,39.69736,0.993348,-0.076119,0.086406,1,0.996094,41.17366,20.84342,39.63044,0.987593,-0.071199,0.139965,41.17159,20.84636,39.6639,0.973431,0.225436,0.04015
"meditation_experiment_20260516_002946_263",1778884200191,13928,774,1,0.996094,41.16722,20.84954,39.69686,0.995763,-0.055674,0.073191,1,0.996094,41.17095,20.84355,39.62992,0.990626,-0.050748,0.126826,41.16908,20.84655,39.66339,0.973809,0.224772,0.034256
"meditation_experiment_20260516_002946_263",1778884200302,14039,778,1,0.996094,41.1652,20.84967,39.6964,0.995139,-0.066064,0.073044,1,0.996094,41.16836,20.84367,39.62942,0.990065,-0.061071,0.12666,41.16678,20.84667,39.66291,0.974734,0.221855,0.025978
"meditation_experiment_20260516_002946_263",1778884200414,14151,782,1,0.996094,41.16378,20.84985,39.69609,0.997307,-0.031343,0.066317,1,0.996094,41.16649,20.84396,39.62909,0.992424,-0.02653,0.11996,41.16514,20.8469,39.66259,0.974835,0.222041,0.019877
"meditation_experiment_20260516_002946_263",1778884200525,14262,786,1,0.996094,41.16367,20.84997,39.69633,0.996541,0.065978,0.050525,1,0.996094,41.16619,20.84406,39.62932,0.992046,0.070566,0.104233,41.16493,20.84702,39.66282,0.974785,0.222503,0.016944
"meditation_experiment_20260516_002946_263",1778884200636,14373,790,1,0.996094,41.16462,20.84951,39.69698,0.997251,0.057819,0.04635,1,0.996094,41.167,20.84368,39.62996,0.993022,0.062373,0.100088,41.16581,20.84659,39.66348,0.975503,0.219435,0.015537
"meditation_experiment_20260516_002946_263",1778884200748,14485,794,1,0.996094,41.16665,20.8488,39.69769,0.997301,0.061684,0.039833,1,0.996094,41.16874,20.84308,39.63065,0.99341,0.06614,0.09361,41.16769,20.84594,39.66417,0.97668,0.214355,0.01216
"meditation_experiment_20260516_002946_263",1778884200859,14596,798,1,0.996094,41.16876,20.84821,39.69822,0.991602,0.121244,-0.045006,1,0.996094,41.17044,20.84259,39.63116,0.991993,0.125978,0.008903,41.1696,20.8454,39.66469,0.977695,0.20992,0.006876
"meditation_experiment_20260516_002946_263",1778884200970,14707,802,1,0.996094,41.17026,20.84749,39.69857,0.992098,0.117329,-0.04445,1,0.996094,41.17152,20.842,39.63149,0.992496,0.121914,0.009482,41.17089,20.84474,39.66503,0.978625,0.205649,0.001606
"meditation_experiment_20260516_002946_263",1778884201082,14819,806,1,0.996094,41.17111,20.84724,39.69868,0.991649,0.120879,-0.044958,1,0.996094,41.17204,20.84188,39.63158,0.992072,0.12535,0.008989,41.17157,20.84456,39.66513,0.978811,0.204747,-0.002889
"meditation_experiment_20260516_002946_263",1778884201193,14930,810,1,0.996094,41.1711,20.84735,39.69861,0.991239,0.126451,-0.038163,1,0.996094,41.17185,20.84208,39.63151,0.991286,0.130776,0.015807,41.17148,20.84472,39.66506,0.97855,0.20594,-0.005335
"meditation_experiment_20260516_002946_263",1778884201304,15041,814,1,0.996094,41.17061,20.84764,39.69807,0.990996,0.129109,-0.035471,1,0.996094,41.17127,20.84232,39.63096,0.990884,0.13344,0.0185,41.17094,20.84498,39.66451,0.977876,0.20907,-0.006913
"meditation_experiment_20260516_002946_263",1778884201415,15152,818,1,0.996094,41.16985,20.84796,39.69714,0.990962,0.125721,-0.04679,1,0.996094,41.17047,20.84251,39.63005,0.991457,0.130237,0.007157,41.17015,20.84524,39.6636,0.97729,0.21175,-0.008201
"meditation_experiment_20260516_002946_263",1778884201526,15263,822,1,0.996094,41.16897,20.8483,39.69622,0.979532,0.176876,-0.09609,1,0.996094,41.16949,20.84278,39.62914,0.9824,0.181921,-0.042359,41.16923,20.84554,39.66268,0.976868,0.213605,-0.010068
"meditation_experiment_20260516_002946_263",1778884201638,15375,826,1,0.996094,41.16825,20.84872,39.69535,0.980932,0.16593,-0.101194,1,0.996094,41.16872,20.84306,39.62828,0.984109,0.171094,-0.04751,41.16848,20.84589,39.66182,0.976067,0.217165,-0.011481
"meditation_experiment_20260516_002946_263",1778884201749,15486,830,1,0.996094,41.16768,20.84893,39.69458,0.980095,0.169727,-0.102988,1,0.996094,41.16804,20.84319,39.62751,0.983338,0.174971,-0.049314,41.16786,20.84606,39.66105,0.975833,0.218103,-0.013449
"meditation_experiment_20260516_002946_263",1778884201861,15598,834,1,0.996094,41.16748,20.84904,39.69411,0.982098,0.159847,-0.099663,1,0.996094,41.16782,20.84322,39.62704,0.985206,0.165092,-0.045969,41.16765,20.84613,39.66058,0.975502,0.219529,-0.01425
"meditation_experiment_20260516_002946_263",1778884201972,15709,838,1,0.996094,41.1677,20.84906,39.69382,0.9798,0.199186,-0.017825,1,0.996094,41.16801,20.8432,39.62675,0.978376,0.203659,0.036105,41.16786,20.84613,39.66029,0.975397,0.219972,-0.014617
"meditation_experiment_20260516_002946_263",1778884202083,15820,842,1,0.996094,41.16812,20.84897,39.69375,0.978347,0.206251,-0.017248,1,0.996094,41.16839,20.84311,39.62669,0.976865,0.210688,0.036681,41.16825,20.84604,39.66022,0.97548,0.219563,-0.015221
"meditation_experiment_20260516_002946_263",1778884202195,15932,846,1,0.996094,41.1687,20.84904,39.69384,0.927477,0.352301,-0.125179,1,0.996094,41.16895,20.84325,39.62677,0.930847,0.358322,-0.071611,41.16882,20.84614,39.6603,0.975462,0.219632,-0.015328
"meditation_experiment_20260516_002946_263",1778884202306,16043,850,1,0.996094,41.1691,20.84912,39.69403,0.903129,0.398582,-0.159656,1,0.996094,41.16933,20.84348,39.62695,0.907949,0.405341,-0.106435,41.16922,20.8463,39.66049,0.97545,0.2197,-0.015169
"meditation_experiment_20260516_002946_263",1778884202418,16155,854,1,0.996094,41.16917,20.84919,39.69407,0.914424,0.376532,-0.148503,1,0.996094,41.16936,20.84366,39.62699,0.918881,0.382889,-0.095152,41.16927,20.84642,39.66053,0.975099,0.221236,-0.01538
"meditation_experiment_20260516_002946_263",1778884202529,16266,858,1,0.996094,41.16912,20.84944,39.69397,0.916294,0.375657,-0.138877,1,0.996094,41.16917,20.84399,39.62687,0.920326,0.381716,-0.085405,41.16914,20.84671,39.66042,0.974665,0.222991,-0.017403
"meditation_experiment_20260516_002946_263",1778884202640,16377,862,1,0.996094,41.16901,20.84973,39.69304,0.918019,0.36967,-0.143477,1,0.996094,41.16814,20.8445,39.62593,0.922492,0.375385,-0.089973,41.16857,20.84711,39.65948,0.973185,0.228009,-0.030375
"meditation_experiment_20260516_002946_263",1778884202752,16489,866,1,0.996094,41.16929,20.85089,39.68805,0.908447,0.362728,-0.207732,1,0.996094,41.16418,20.84632,39.62108,0.916821,0.368109,-0.154713,41.16673,20.8486,39.65456,0.965915,0.242618,-0.090248
"meditation_experiment_20260516_002946_263",1778884202864,16601,870,1,0.996094,41.16871,20.85265,39.68427,0.94532,0.236947,-0.224112,1,0.996094,41.15988,20.84875,39.61764,0.955362,0.240825,-0.171136,41.1643,20.8507,39.65096,0.9534,0.26623,-0.14195
"meditation_experiment_20260516_002946_263",1778884202975,16712,874,1,0.996094,41.16767,20.85435,39.68214,0.951178,0.22643,-0.209741,1,0.996094,41.15656,20.85074,39.61585,0.96065,0.229463,-0.156518,41.16211,20.85254,39.64899,0.94151,0.288874,-0.173523
"meditation_experiment_20260516_002946_263",1778884203086,16823,878,1,0.996094,41.16681,20.85567,39.68128,0.900569,0.359783,-0.243992,1,0.996094,41.15439,20.85239,39.6152,0.911973,0.362983,-0.19118,41.1606,20.85403,39.64824,0.932696,0.306291,-0.190431
"meditation_experiment_20260516_002946_263",1778884203198,16935,882,1,0.996094,41.16617,20.85654,39.68103,0.934085,0.279104,-0.222682,1,0.996094,41.15294,20.85374,39.61509,0.944516,0.281294,-0.169595,41.15955,20.85514,39.64806,0.92645,0.319183,-0.199532
"meditation_experiment_20260516_002946_263",1778884203309,17046,886,1,0.996094,41.16593,20.85691,39.68167,0.949847,0.241869,-0.198215,1,0.996094,41.15284,20.85418,39.6157,0.958964,0.243708,-0.144893,41.15939,20.85554,39.64869,0.925371,0.323888,-0.196941
"meditation_experiment_20260516_002946_263",1778884203421,17158,890,1,0.996094,41.1659,20.85674,39.68245,0.954819,0.233418,-0.183948,1,0.996094,41.15322,20.85407,39.61639,0.963167,0.235109,-0.13051,41.15956,20.8554,39.64942,0.926153,0.325285,-0.190867
"meditation_experiment_20260516_002946_263",1778884203532,17269,894,1,0.996094,41.16602,20.85722,39.68259,0.952465,0.240551,-0.186939,1,0.996094,41.15294,20.85526,39.61659,0.961129,0.241661,-0.133536,41.15948,20.85624,39.64959,0.920761,0.339343,-0.192475
"meditation_experiment_20260516_002946_263",1778884203643,17380,898,1,0.996094,41.16569,20.8576,39.68265,0.973234,0.215348,-0.080253,1,0.996094,41.15252,20.85564,39.61666,0.976194,0.21524,-0.026756,41.1591,20.85662,39.64966,0.918968,0.343564,-0.193552
"meditation_experiment_20260516_002946_263",1778884203755,17492,902,1,0.996094,41.16575,20.85726,39.68299,0.971899,0.223813,-0.072943,1,0.996094,41.15279,20.85525,39.61697,0.97448,0.223628,-0.019461,41.15927,20.85626,39.64998,0.91996,0.342306,-0.191051
"meditation_experiment_20260516_002946_263",1778884203866,17603,906,1,0.996094,41.16574,20.85716,39.68351,0.970676,0.228561,-0.074485,1,0.996094,41.15297,20.8554,39.61744,0.973389,0.2282,-0.020968,41.15936,20.85628,39.65048,0.92015,0.344029,-0.186998
"meditation_experiment_20260516_002946_263",1778884203978,17715,910,1,0.996094,41.16521,20.8577,39.68527,0.973028,0.218599,-0.073698,1,0.996094,41.15319,20.85641,39.61905,0.975724,0.218079,-0.020096,41.1592,20.85706,39.65216,0.920001,0.351251,-0.173844
"meditation_experiment_20260516_002946_263",1778884204089,17826,914,1,0.996094,41.16499,20.85769,39.68639,0.982124,0.187259,-0.019144,1,0.996094,41.15364,20.85624,39.62005,0.981837,0.186629,0.034145,41.15932,20.85696,39.65322,0.921888,0.350458,-0.165236
"meditation_experiment_20260516_002946_263",1778884204201,17938,918,1,0.996094,41.16488,20.8575,39.68663,0.980425,0.195719,-0.021505,1,0.996094,41.15355,20.85613,39.62029,0.980292,0.194976,0.03181,41.15921,20.85681,39.65347,0.92284,0.348109,-0.164883
"meditation_experiment_20260516_002946_263",1778884204312,18049,922,1,0.996094,41.16495,20.85717,39.68633,0.981159,0.191087,-0.028524,1,0.996094,41.1534,20.8558,39.62003,0.981388,0.190425,0.024826,41.15917,20.85649,39.65318,0.92373,0.34423,-0.168017
"meditation_experiment_20260516_002946_263",1778884204423,18160,926,1,0.996094,41.16554,20.85689,39.68647,0.950426,0.300743,-0.079018,1,0.996094,41.15399,20.85554,39.62016,0.953631,0.29991,-0.025352,41.15976,20.85621,39.65331,0.924979,0.3408,-0.168132
"meditation_experiment_20260516_002946_263",1778884204535,18272,930,1,0.996094,41.16673,20.85675,39.68736,0.95658,0.239074,-0.166731,1,0.996094,41.15571,20.85535,39.62096,0.964184,0.239894,-0.113143,41.16122,20.85605,39.65416,0.927224,0.338137,-0.160996
"meditation_experiment_20260516_002946_263",1778884204646,18383,934,1,0.996094,41.16893,20.85696,39.68879,0.958657,0.227851,-0.170472,1,0.996094,41.15828,20.85561,39.62234,0.966441,0.228751,-0.116901,41.1636,20.85628,39.65556,0.926337,0.343163,-0.155369
"meditation_experiment_20260516_002946_263",1778884204758,18495,938,1,0.996094,41.17188,20.85653,39.69075,0.957911,0.227504,-0.175069,1,0.996094,41.16164,20.85552,39.62423,0.965982,0.228276,-0.121533,41.16676,20.85602,39.65749,0.926807,0.345148,-0.14799
"meditation_experiment_20260516_002946_263",1778884204869,18606,942,1,0.996094,41.17516,20.8558,39.69297,0.961464,0.213139,-0.173662,1,0.996094,41.16544,20.85516,39.62637,0.969488,0.213693,-0.120116,41.1703,20.85548,39.65967,0.928541,0.344281,-0.138862
"meditation_experiment_20260516_002946_263",1778884204980,18717,946,1,0.996094,41.17725,20.85446,39.69471,0.996858,0.079191,-0.001899,1,0.996094,41.16825,20.85381,39.628,0.995539,0.079035,0.051546,41.17275,20.85414,39.66135,0.935626,0.328375,-0.129511
"meditation_experiment_20260516_002946_263",1778884205092,18829,950,1,0.996094,41.17782,20.85422,39.69538,0.995722,0.092329,0.003741,1,0.996094,41.16932,20.85357,39.62861,0.994109,0.092068,0.057193,41.17357,20.8539,39.66199,0.936486,0.328657,-0.12239
"meditation_experiment_20260516_002946_263",1778884205203,18940,954,1,0.996094,41.1765,20.85442,39.69513,0.994878,0.101064,-0.001847,1,0.996094,41.16795,20.85393,39.62836,0.993582,0.100632,0.051655,41.17222,20.85417,39.66174,0.936427,0.328793,-0.122476
"meditation_experiment_20260516_002946_263",1778884205314,19051,958,1,0.996094,41.17381,20.85484,39.69486,0.993703,0.111775,-0.007827,1,0.996094,41.16546,20.85436,39.62807,0.992733,0.111302,0.045754,41.16963,20.8546,39.66146,0.936832,0.328749,-0.119456
"meditation_experiment_20260516_002946_263",1778884205426,19163,962,1,0.996094,41.17118,20.85554,39.69468,0.993877,0.110403,-0.004561,1,0.996094,41.16298,20.8549,39.62786,0.992716,0.110057,0.049007,41.16708,20.85522,39.66127,0.936095,0.331327,-0.118102
"meditation_experiment_20260516_002946_263",1778884205537,19274,966,1,0.996094,41.16891,20.8562,39.69469,0.970545,0.238293,0.035492,1,0.996094,41.16084,20.85545,39.62786,0.967563,0.23657,0.088638,41.16488,20.85582,39.66128,0.93432,0.336809,-0.116643
"meditation_experiment_20260516_002946_263",1778884205648,19385,970,1,0.996094,41.16745,20.85655,39.69493,0.970369,0.238552,0.038432,1,0.996094,41.15959,20.85577,39.62808,0.96722,0.236857,0.091569,41.16352,20.85616,39.66151,0.934335,0.337722,-0.113857
"meditation_experiment_20260516_002946_263",1778884205761,19498,974,1,0.996094,41.16695,20.85694,39.69519,0.971923,0.232676,0.03503,1,0.996094,41.15919,20.85616,39.62832,0.968922,0.231097,0.088225,41.16307,20.85655,39.66175,0.933877,0.339496,-0.112325
"meditation_experiment_20260516_002946_263",1778884205871,19608,978,1,0.996094,41.16686,20.85698,39.69556,0.968268,0.249872,0.004522,1,0.996094,41.15916,20.85627,39.62869,0.966892,0.248492,0.058066,41.16301,20.85662,39.66213,0.933465,0.341045,-0.111051
"meditation_experiment_20260516_002946_263",1778884205983,19720,982,1,0.996094,41.16725,20.85695,39.69593,0.949878,0.303121,-0.076481,1,0.996094,41.15955,20.85632,39.62906,0.952852,0.3026,-0.022524,41.1634,20.85663,39.66249,0.933787,0.340278,-0.110693
"meditation_experiment_20260516_002946_263",1778884206094,19831,986,1,0.996094,41.16795,20.85657,39.69621,0.949972,0.302213,-0.07887,1,0.996094,41.16023,20.85607,39.62934,0.953098,0.301637,-0.024914,41.16409,20.85632,39.66278,0.935093,0.336752,-0.110453
